'133','09-05-2014 12:59:13','ar',,'09-05-2014 12:59:13','09-05-2014 12:43:41','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','5','male','3559','2013-04-27','1712','-oth-','بيت المستقلة','2','0','0',,'1','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0',,'0','0','1','الجزيرة والعربية والتلفزيون الردني','1','0','0','0','0','0','1','0','0','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0',,'dontk','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'1','1','1','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0',,,
'134','09-05-2014 12:53:14','ar',,'09-05-2014 12:53:14','09-05-2014 12:44:26','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','8','male','1935','2013-03-13','ZAA','flat',,'2','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','1','0','الاخبار','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'135','09-05-2014 12:51:03','ar',,'09-05-2014 12:51:03','09-05-2014 12:45:28','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','7','male','3559','2012-12-03','1712','flat',,'1','1','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','لا يوجد','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'somet','1','1','1','0','1','0','0','0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0','0','0','0','0','0','0',,'1',,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'136','09-05-2014 12:53:57','ar',,'09-05-2014 12:53:57','09-05-2014 12:45:41','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','3','fmale','1935','2013-11-15','1712','flat',,'2','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','1','الاخبار','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'137','09-05-2014 12:56:42','ar',,'09-05-2014 12:56:42','09-05-2014 12:50:42','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','4','male','1935','2013-10-05','1702','flat',,'2','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','1','الا شي','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'138','09-05-2014 13:03:56','ar',,'09-05-2014 13:03:56','09-05-2014 12:52:33','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&lang=ar&loadsecurity=59','4','male','1935','2014-12-22','1705','flat',,'2','0','0',,'0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','لا يوجد تلفاز','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','مواقع رياضية واستعمل الفيس بوك وترفيهية','0','0','0','1','1','0','0','0','1','0','0','لا يوجد صفحات معينة','0','0','0','1','1','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','0','0','0','0','0','0','1','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0',,'1','0','1','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0',,'somet','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','1',,'1',,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'139','09-05-2014 13:04:50','ar',,'09-05-2014 13:04:50','09-05-2014 12:53:09','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','10','male','3559','2000-03-20','1711','flat',,'2','0','0',,'0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0',,'0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'dontk','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0',,,
'140','09-05-2014 12:59:12','ar',,'09-05-2014 12:59:12','09-05-2014 12:53:11','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','1','male','1935','2000-02-20','1711','basem',,'2','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'1','1','0','العربية','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','لا شيء',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'141','09-05-2014 12:57:48','ar',,'09-05-2014 12:57:48','09-05-2014 12:53:13','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','2','male','1935','2013-01-16','1711','flat',,'2','0','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','1','0','جزيرة','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'142','09-05-2014 12:55:22','ar',,'09-05-2014 12:55:22','09-05-2014 12:53:36','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&lang=ar&loadsecurity=91','1','male','1935','2012-10-07','1705','flat',,'1','1','0',,'1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','1','برامج البي بي سي','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'nonee','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0',,,,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
'143','09-05-2014 13:12:00','ar',,'09-05-2014 13:12:00','09-05-2014 12:53:42','80.90.166.155','http://data.unhcr.org/survey/index.php?sid=29824&=Y&lang=ar','5','fmale','3559','2011-10-01','1705','basem',,'2','0','0',,'0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0',,'0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'2','0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,'somet','0','0','1','0','1','0','0','0','0','1','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0','0','0','0',,'1',,,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0',,,
